sequence_id,timestep,ear,label
manual_20260411_001137_seq_00198,8,0.288889,0
manual_20260411_001137_seq_00198,9,0.288889,0
manual_20260411_001137_seq_00198,10,0.259864,0
manual_20260411_001137_seq_00198,11,0.259864,0
manual_20260411_001137_seq_00198,12,0.2875,0
manual_20260411_001137_seq_00198,13,0.2875,0
manual_20260411_001137_seq_00198,14,0.273203,0
manual_20260411_001137_seq_00198,15,0.273203,0
manual_20260411_001137_seq_00199,0,0.192754,0
manual_20260411_001137_seq_00199,1,0.192754,0
manual_20260411_001137_seq_00199,2,0.278251,0
manual_20260411_001137_seq_00199,3,0.278251,0
manual_20260411_001137_seq_00199,4,0.288889,0
manual_20260411_001137_seq_00199,5,0.288889,0
manual_20260411_001137_seq_00199,6,0.259864,0
manual_20260411_001137_seq_00199,7,0.259864,0
manual_20260411_001137_seq_00199,8,0.2875,0
manual_20260411_001137_seq_00199,9,0.2875,0
manual_20260411_001137_seq_00199,10,0.273203,0
manual_20260411_001137_seq_00199,11,0.273203,0
manual_20260411_001137_seq_00199,12,0.256465,0
manual_20260411_001137_seq_00199,13,0.256465,0
manual_20260411_001137_seq_00199,14,0.25812,0
manual_20260411_001137_seq_00199,15,0.25812,0
manual_20260411_001137_seq_00200,0,0.288889,0
manual_20260411_001137_seq_00200,1,0.288889,0
manual_20260411_001137_seq_00200,2,0.259864,0
manual_20260411_001137_seq_00200,3,0.259864,0
manual_20260411_001137_seq_00200,4,0.2875,0
manual_20260411_001137_seq_00200,5,0.2875,0
manual_20260411_001137_seq_00200,6,0.273203,0
manual_20260411_001137_seq_00200,7,0.273203,0
manual_20260411_001137_seq_00200,8,0.256465,0
manual_20260411_001137_seq_00200,9,0.256465,0
manual_20260411_001137_seq_00200,10,0.25812,0
manual_20260411_001137_seq_00200,11,0.25812,0
manual_20260411_001137_seq_00200,12,0.262698,0
manual_20260411_001137_seq_00200,13,0.262698,0
manual_20260411_001137_seq_00200,14,0.249512,0
manual_20260411_001137_seq_00200,15,0.302783,0
manual_20260411_001137_seq_00201,0,0.2875,0
manual_20260411_001137_seq_00201,1,0.2875,0
manual_20260411_001137_seq_00201,2,0.273203,0
manual_20260411_001137_seq_00201,3,0.273203,0
manual_20260411_001137_seq_00201,4,0.256465,0
manual_20260411_001137_seq_00201,5,0.256465,0
manual_20260411_001137_seq_00201,6,0.25812,0
manual_20260411_001137_seq_00201,7,0.25812,0
manual_20260411_001137_seq_00201,8,0.262698,0
manual_20260411_001137_seq_00201,9,0.262698,0
manual_20260411_001137_seq_00201,10,0.249512,0
manual_20260411_001137_seq_00201,11,0.302783,0
manual_20260411_001137_seq_00201,12,0.302783,0
manual_20260411_001137_seq_00201,13,0.284096,0
manual_20260411_001137_seq_00201,14,0.284096,0
manual_20260411_001137_seq_00201,15,0.106173,0
manual_20260411_001137_seq_00202,0,0.256465,0
manual_20260411_001137_seq_00202,1,0.256465,0
manual_20260411_001137_seq_00202,2,0.25812,0
manual_20260411_001137_seq_00202,3,0.25812,0
manual_20260411_001137_seq_00202,4,0.262698,0
manual_20260411_001137_seq_00202,5,0.262698,0
manual_20260411_001137_seq_00202,6,0.249512,0
manual_20260411_001137_seq_00202,7,0.302783,0
manual_20260411_001137_seq_00202,8,0.302783,0
manual_20260411_001137_seq_00202,9,0.284096,0
manual_20260411_001137_seq_00202,10,0.284096,0
manual_20260411_001137_seq_00202,11,0.106173,0
manual_20260411_001137_seq_00202,12,0.106173,0
manual_20260411_001137_seq_00202,13,0.367647,0
manual_20260411_001137_seq_00202,14,0.121289,0
manual_20260411_001137_seq_00202,15,0.121289,0
manual_20260411_001137_seq_00203,0,0.262698,0
manual_20260411_001137_seq_00203,1,0.262698,0
manual_20260411_001137_seq_00203,2,0.249512,0
manual_20260411_001137_seq_00203,3,0.302783,0
manual_20260411_001137_seq_00203,4,0.302783,0
manual_20260411_001137_seq_00203,5,0.284096,0
manual_20260411_001137_seq_00203,6,0.284096,0
manual_20260411_001137_seq_00203,7,0.106173,0
manual_20260411_001137_seq_00203,8,0.106173,0
manual_20260411_001137_seq_00203,9,0.367647,0
manual_20260411_001137_seq_00203,10,0.121289,0
manual_20260411_001137_seq_00203,11,0.121289,0
manual_20260411_001137_seq_00203,12,0.277778,0
manual_20260411_001137_seq_00203,13,0.277778,0
manual_20260411_001137_seq_00203,14,0.472783,0
manual_20260411_001137_seq_00203,15,0.472783,0
manual_20260411_001137_seq_00204,0,0.302783,0
manual_20260411_001137_seq_00204,1,0.284096,0
manual_20260411_001137_seq_00204,2,0.284096,0
manual_20260411_001137_seq_00204,3,0.106173,0
manual_20260411_001137_seq_00204,4,0.106173,0
manual_20260411_001137_seq_00204,5,0.367647,0
manual_20260411_001137_seq_00204,6,0.121289,0
manual_20260411_001137_seq_00204,7,0.121289,0
manual_20260411_001137_seq_00204,8,0.277778,0
manual_20260411_001137_seq_00204,9,0.277778,0
manual_20260411_001137_seq_00204,10,0.472783,0
manual_20260411_001137_seq_00204,11,0.472783,0
manual_20260411_001137_seq_00204,12,0.556073,0
manual_20260411_001137_seq_00204,13,0.556073,0
manual_20260411_001137_seq_00204,14,0.493056,0
manual_20260411_001137_seq_00204,15,0.493056,0
manual_20260411_001137_seq_00205,0,0.106173,0
manual_20260411_001137_seq_00205,1,0.367647,0
manual_20260411_001137_seq_00205,2,0.121289,0
manual_20260411_001137_seq_00205,3,0.121289,0
manual_20260411_001137_seq_00205,4,0.277778,0
manual_20260411_001137_seq_00205,5,0.277778,0
manual_20260411_001137_seq_00205,6,0.472783,0
manual_20260411_001137_seq_00205,7,0.472783,0
manual_20260411_001137_seq_00205,8,0.556073,0
manual_20260411_001137_seq_00205,9,0.556073,0
manual_20260411_001137_seq_00205,10,0.493056,0
manual_20260411_001137_seq_00205,11,0.493056,0
manual_20260411_001137_seq_00205,12,0.424099,0
manual_20260411_001137_seq_00205,13,0.349794,0
manual_20260411_001137_seq_00205,14,0.349794,0
manual_20260411_001137_seq_00205,15,0.219907,0
manual_20260411_001137_seq_00206,0,0.277778,0
manual_20260411_001137_seq_00206,1,0.277778,0
manual_20260411_001137_seq_00206,2,0.472783,0
manual_20260411_001137_seq_00206,3,0.472783,0
manual_20260411_001137_seq_00206,4,0.556073,0
manual_20260411_001137_seq_00206,5,0.556073,0
manual_20260411_001137_seq_00206,6,0.493056,0
manual_20260411_001137_seq_00206,7,0.493056,0
manual_20260411_001137_seq_00206,8,0.424099,0
manual_20260411_001137_seq_00206,9,0.349794,0
manual_20260411_001137_seq_00206,10,0.349794,0
manual_20260411_001137_seq_00206,11,0.219907,0
manual_20260411_001137_seq_00206,12,0.219907,0
manual_20260411_001137_seq_00206,13,0.391156,0
manual_20260411_001137_seq_00206,14,0.391156,0
manual_20260411_001137_seq_00206,15,0.21008,0
manual_20260411_001137_seq_00207,0,0.556073,0
manual_20260411_001137_seq_00207,1,0.556073,0
manual_20260411_001137_seq_00207,2,0.493056,0
manual_20260411_001137_seq_00207,3,0.493056,0
manual_20260411_001137_seq_00207,4,0.424099,0
manual_20260411_001137_seq_00207,5,0.349794,0
manual_20260411_001137_seq_00207,6,0.349794,0
manual_20260411_001137_seq_00207,7,0.219907,0
manual_20260411_001137_seq_00207,8,0.219907,0
manual_20260411_001137_seq_00207,9,0.391156,0
manual_20260411_001137_seq_00207,10,0.391156,0
manual_20260411_001137_seq_00207,11,0.21008,0
manual_20260411_001137_seq_00207,12,0.21008,0
manual_20260411_001137_seq_00207,13,0.287302,0
manual_20260411_001137_seq_00207,14,0.287302,0
manual_20260411_001137_seq_00207,15,0.310123,0
manual_20260411_001137_seq_00208,0,0.424099,0
manual_20260411_001137_seq_00208,1,0.349794,0
manual_20260411_001137_seq_00208,2,0.349794,0
manual_20260411_001137_seq_00208,3,0.219907,0
manual_20260411_001137_seq_00208,4,0.219907,0
manual_20260411_001137_seq_00208,5,0.391156,0
manual_20260411_001137_seq_00208,6,0.391156,0
manual_20260411_001137_seq_00208,7,0.21008,0
manual_20260411_001137_seq_00208,8,0.21008,0
manual_20260411_001137_seq_00208,9,0.287302,0
manual_20260411_001137_seq_00208,10,0.287302,0
manual_20260411_001137_seq_00208,11,0.310123,0
manual_20260411_001137_seq_00208,12,0.310123,0
manual_20260411_001137_seq_00208,13,0.534073,0
manual_20260411_001137_seq_00208,14,0.329218,0
manual_20260411_001137_seq_00208,15,0.329218,0
manual_20260411_001137_seq_00209,0,0.219907,0
manual_20260411_001137_seq_00209,1,0.391156,0
manual_20260411_001137_seq_00209,2,0.391156,0
manual_20260411_001137_seq_00209,3,0.21008,0
manual_20260411_001137_seq_00209,4,0.21008,0
manual_20260411_001137_seq_00209,5,0.287302,0
manual_20260411_001137_seq_00209,6,0.287302,0
manual_20260411_001137_seq_00209,7,0.310123,0
manual_20260411_001137_seq_00209,8,0.310123,0
manual_20260411_001137_seq_00209,9,0.534073,0
manual_20260411_001137_seq_00209,10,0.329218,0
manual_20260411_001137_seq_00209,11,0.329218,0
manual_20260411_001137_seq_00209,12,0.535354,0
manual_20260411_001137_seq_00209,13,0.535354,0
manual_20260411_001137_seq_00209,14,0.30754,0
manual_20260411_001137_seq_00209,15,0.30754,0
manual_20260411_001137_seq_00210,0,0.21008,0
manual_20260411_001137_seq_00210,1,0.287302,0
manual_20260411_001137_seq_00210,2,0.287302,0
manual_20260411_001137_seq_00210,3,0.310123,0
manual_20260411_001137_seq_00210,4,0.310123,0
manual_20260411_001137_seq_00210,5,0.534073,0
manual_20260411_001137_seq_00210,6,0.329218,0
manual_20260411_001137_seq_00210,7,0.329218,0
manual_20260411_001137_seq_00210,8,0.535354,0
manual_20260411_001137_seq_00210,9,0.535354,0
manual_20260411_001137_seq_00210,10,0.30754,0
manual_20260411_001137_seq_00210,11,0.30754,0
manual_20260411_001137_seq_00210,12,0.534188,0
manual_20260411_001137_seq_00210,13,0.534188,0
manual_20260411_001137_seq_00210,14,0.318238,0
manual_20260411_001137_seq_00210,15,0.318238,0
manual_20260411_001137_seq_00211,0,0.310123,0
manual_20260411_001137_seq_00211,1,0.534073,0
manual_20260411_001137_seq_00211,2,0.329218,0
manual_20260411_001137_seq_00211,3,0.329218,0
manual_20260411_001137_seq_00211,4,0.535354,0
manual_20260411_001137_seq_00211,5,0.535354,0
manual_20260411_001137_seq_00211,6,0.30754,0
manual_20260411_001137_seq_00211,7,0.30754,0
manual_20260411_001137_seq_00211,8,0.534188,0
manual_20260411_001137_seq_00211,9,0.534188,0
manual_20260411_001137_seq_00211,10,0.318238,0
manual_20260411_001137_seq_00211,11,0.318238,0
manual_20260411_001137_seq_00211,12,0.430119,0
manual_20260411_001137_seq_00211,13,0.22963,0
manual_20260411_001137_seq_00211,14,0.22963,0
manual_20260411_001137_seq_00211,15,0.327862,0
manual_20260411_001137_seq_00212,0,0.535354,0
manual_20260411_001137_seq_00212,1,0.535354,0
manual_20260411_001137_seq_00212,2,0.30754,0
manual_20260411_001137_seq_00212,3,0.30754,0
manual_20260411_001137_seq_00212,4,0.534188,0
manual_20260411_001137_seq_00212,5,0.534188,0
manual_20260411_001137_seq_00212,6,0.318238,0
manual_20260411_001137_seq_00212,7,0.318238,0
manual_20260411_001137_seq_00212,8,0.430119,0
manual_20260411_001137_seq_00212,9,0.22963,0
manual_20260411_001137_seq_00212,10,0.22963,0
manual_20260411_001137_seq_00212,11,0.327862,0
manual_20260411_001137_seq_00212,12,0.327862,0
manual_20260411_001137_seq_00212,13,0.313131,0
manual_20260411_001137_seq_00212,14,0.313131,0
manual_20260411_001137_seq_00212,15,0.303235,0
manual_20260411_001137_seq_00213,0,0.534188,0
manual_20260411_001137_seq_00213,1,0.534188,0
manual_20260411_001137_seq_00213,2,0.318238,0
manual_20260411_001137_seq_00213,3,0.318238,0
manual_20260411_001137_seq_00213,4,0.430119,0
manual_20260411_001137_seq_00213,5,0.22963,0
manual_20260411_001137_seq_00213,6,0.22963,0
manual_20260411_001137_seq_00213,7,0.327862,0
manual_20260411_001137_seq_00213,8,0.327862,0
manual_20260411_001137_seq_00213,9,0.313131,0
manual_20260411_001137_seq_00213,10,0.313131,0
manual_20260411_001137_seq_00213,11,0.303235,0
manual_20260411_001137_seq_00213,12,0.303235,0
manual_20260411_001137_seq_00213,13,0.135354,0
manual_20260411_001137_seq_00213,14,0.135354,0
manual_20260411_001137_seq_00213,15,0.291005,0
manual_20260411_001137_seq_00214,0,0.430119,0
manual_20260411_001137_seq_00214,1,0.22963,0
manual_20260411_001137_seq_00214,2,0.22963,0
manual_20260411_001137_seq_00214,3,0.327862,0
manual_20260411_001137_seq_00214,4,0.327862,0
manual_20260411_001137_seq_00214,5,0.313131,0
manual_20260411_001137_seq_00214,6,0.313131,0
manual_20260411_001137_seq_00214,7,0.303235,0
manual_20260411_001137_seq_00214,8,0.303235,0
manual_20260411_001137_seq_00214,9,0.135354,0
manual_20260411_001137_seq_00214,10,0.135354,0
manual_20260411_001137_seq_00214,11,0.291005,0
manual_20260411_001137_seq_00214,12,0.524327,0
manual_20260411_001137_seq_00214,13,0.524327,0
manual_20260411_001137_seq_00214,14,0.317324,0
manual_20260411_001137_seq_00214,15,0.317324,0
manual_20260411_001137_seq_00215,0,0.327862,0
manual_20260411_001137_seq_00215,1,0.313131,0
manual_20260411_001137_seq_00215,2,0.313131,0
manual_20260411_001137_seq_00215,3,0.303235,0
manual_20260411_001137_seq_00215,4,0.303235,0
manual_20260411_001137_seq_00215,5,0.135354,0
manual_20260411_001137_seq_00215,6,0.135354,0
manual_20260411_001137_seq_00215,7,0.291005,0
manual_20260411_001137_seq_00215,8,0.524327,0
manual_20260411_001137_seq_00215,9,0.524327,0
manual_20260411_001137_seq_00215,10,0.317324,0
manual_20260411_001137_seq_00215,11,0.317324,0
manual_20260411_001137_seq_00215,12,0.309524,0
manual_20260411_001137_seq_00215,13,0.309524,0
manual_20260411_001137_seq_00215,14,0.317324,0
manual_20260411_001137_seq_00215,15,0.310953,0
manual_20260411_001137_seq_00216,0,0.303235,0
manual_20260411_001137_seq_00216,1,0.135354,0
manual_20260411_001137_seq_00216,2,0.135354,0
manual_20260411_001137_seq_00216,3,0.291005,0
manual_20260411_001137_seq_00216,4,0.524327,0
manual_20260411_001137_seq_00216,5,0.524327,0
manual_20260411_001137_seq_00216,6,0.317324,0
manual_20260411_001137_seq_00216,7,0.317324,0
manual_20260411_001137_seq_00216,8,0.309524,0
manual_20260411_001137_seq_00216,9,0.309524,0
manual_20260411_001137_seq_00216,10,0.317324,0
manual_20260411_001137_seq_00216,11,0.310953,0
manual_20260411_001137_seq_00216,12,0.310953,0
manual_20260411_001137_seq_00216,13,0.510784,0
manual_20260411_001137_seq_00216,14,0.510784,0
manual_20260411_001137_seq_00216,15,0.352176,0
manual_20260411_001137_seq_00217,0,0.524327,0
manual_20260411_001137_seq_00217,1,0.524327,0
manual_20260411_001137_seq_00217,2,0.317324,0
manual_20260411_001137_seq_00217,3,0.317324,0
manual_20260411_001137_seq_00217,4,0.309524,0
manual_20260411_001137_seq_00217,5,0.309524,0
manual_20260411_001137_seq_00217,6,0.317324,0
manual_20260411_001137_seq_00217,7,0.310953,0
manual_20260411_001137_seq_00217,8,0.310953,0
manual_20260411_001137_seq_00217,9,0.510784,0
manual_20260411_001137_seq_00217,10,0.510784,0
manual_20260411_001137_seq_00217,11,0.352176,0
manual_20260411_001137_seq_00217,12,0.352176,0
manual_20260411_001137_seq_00217,13,0.294118,0
manual_20260411_001137_seq_00217,14,0.315399,0
manual_20260411_001137_seq_00217,15,0.315399,0
manual_20260411_001137_seq_00218,0,0.309524,0
manual_20260411_001137_seq_00218,1,0.309524,0
manual_20260411_001137_seq_00218,2,0.317324,0
manual_20260411_001137_seq_00218,3,0.310953,0
manual_20260411_001137_seq_00218,4,0.310953,0
manual_20260411_001137_seq_00218,5,0.510784,0
manual_20260411_001137_seq_00218,6,0.510784,0
manual_20260411_001137_seq_00218,7,0.352176,0
manual_20260411_001137_seq_00218,8,0.352176,0
manual_20260411_001137_seq_00218,9,0.294118,0
manual_20260411_001137_seq_00218,10,0.315399,0
manual_20260411_001137_seq_00218,11,0.315399,0
manual_20260411_001137_seq_00218,12,0.294648,0
manual_20260411_001137_seq_00218,13,0.294648,0
manual_20260411_001137_seq_00218,14,0.32019,0
manual_20260411_001137_seq_00218,15,0.32019,0
manual_20260411_001137_seq_00219,0,0.310953,0
manual_20260411_001137_seq_00219,1,0.510784,0
manual_20260411_001137_seq_00219,2,0.510784,0
manual_20260411_001137_seq_00219,3,0.352176,0
manual_20260411_001137_seq_00219,4,0.352176,0
manual_20260411_001137_seq_00219,5,0.294118,0
manual_20260411_001137_seq_00219,6,0.315399,0
manual_20260411_001137_seq_00219,7,0.315399,0
manual_20260411_001137_seq_00219,8,0.294648,0
manual_20260411_001137_seq_00219,9,0.294648,0
manual_20260411_001137_seq_00219,10,0.32019,0
manual_20260411_001137_seq_00219,11,0.32019,0
manual_20260411_001137_seq_00219,12,0.288073,0
manual_20260411_001137_seq_00219,13,0.288073,0
manual_20260411_001137_seq_00219,14,0.298174,0
manual_20260411_001137_seq_00219,15,0.298174,0
manual_20260411_001137_seq_00220,0,0.352176,0
manual_20260411_001137_seq_00220,1,0.294118,0
manual_20260411_001137_seq_00220,2,0.315399,0
manual_20260411_001137_seq_00220,3,0.315399,0
manual_20260411_001137_seq_00220,4,0.294648,0
manual_20260411_001137_seq_00220,5,0.294648,0
manual_20260411_001137_seq_00220,6,0.32019,0
manual_20260411_001137_seq_00220,7,0.32019,0
manual_20260411_001137_seq_00220,8,0.288073,0
manual_20260411_001137_seq_00220,9,0.288073,0
manual_20260411_001137_seq_00220,10,0.298174,0
manual_20260411_001137_seq_00220,11,0.298174,0
manual_20260411_001137_seq_00220,12,0.302579,0
manual_20260411_001137_seq_00220,13,0.561862,0
manual_20260411_001137_seq_00220,14,0.561862,0
manual_20260411_001137_seq_00220,15,0.291126,0
manual_20260411_001137_seq_00221,0,0.294648,0
manual_20260411_001137_seq_00221,1,0.294648,0
manual_20260411_001137_seq_00221,2,0.32019,0
manual_20260411_001137_seq_00221,3,0.32019,0
manual_20260411_001137_seq_00221,4,0.288073,0
manual_20260411_001137_seq_00221,5,0.288073,0
manual_20260411_001137_seq_00221,6,0.298174,0
manual_20260411_001137_seq_00221,7,0.298174,0
manual_20260411_001137_seq_00221,8,0.302579,0
manual_20260411_001137_seq_00221,9,0.561862,0
manual_20260411_001137_seq_00221,10,0.561862,0
manual_20260411_001137_seq_00221,11,0.291126,0
manual_20260411_001137_seq_00221,12,0.291126,0
manual_20260411_001137_seq_00221,13,0.517603,0
manual_20260411_001137_seq_00221,14,0.517603,0
manual_20260411_001137_seq_00221,15,0.289958,0
manual_20260411_001137_seq_00222,0,0.288073,0
manual_20260411_001137_seq_00222,1,0.288073,0
manual_20260411_001137_seq_00222,2,0.298174,0
manual_20260411_001137_seq_00222,3,0.298174,0
manual_20260411_001137_seq_00222,4,0.302579,0
manual_20260411_001137_seq_00222,5,0.561862,0
manual_20260411_001137_seq_00222,6,0.561862,0
manual_20260411_001137_seq_00222,7,0.291126,0
manual_20260411_001137_seq_00222,8,0.291126,0
manual_20260411_001137_seq_00222,9,0.517603,0
manual_20260411_001137_seq_00222,10,0.517603,0
manual_20260411_001137_seq_00222,11,0.289958,0
manual_20260411_001137_seq_00222,12,0.289958,0
manual_20260411_001137_seq_00222,13,0.345391,0
manual_20260411_001137_seq_00222,14,0.345391,0
manual_20260411_001137_seq_00222,15,0.461111,0
manual_20260411_001137_seq_00223,0,0.302579,0
manual_20260411_001137_seq_00223,1,0.561862,0
manual_20260411_001137_seq_00223,2,0.561862,0
manual_20260411_001137_seq_00223,3,0.291126,0
manual_20260411_001137_seq_00223,4,0.291126,0
manual_20260411_001137_seq_00223,5,0.517603,0
manual_20260411_001137_seq_00223,6,0.517603,0
manual_20260411_001137_seq_00223,7,0.289958,0
manual_20260411_001137_seq_00223,8,0.289958,0
manual_20260411_001137_seq_00223,9,0.345391,0
manual_20260411_001137_seq_00223,10,0.345391,0
manual_20260411_001137_seq_00223,11,0.461111,0
manual_20260411_001137_seq_00223,12,0.461111,0
manual_20260411_001137_seq_00223,13,0.29174,0
manual_20260411_001137_seq_00223,14,0.293103,0
manual_20260411_001137_seq_00223,15,0.293103,0
manual_20260411_001137_seq_00224,0,0.291126,0
manual_20260411_001137_seq_00224,1,0.517603,0
manual_20260411_001137_seq_00224,2,0.517603,0
manual_20260411_001137_seq_00224,3,0.289958,0
manual_20260411_001137_seq_00224,4,0.289958,0
manual_20260411_001137_seq_00224,5,0.345391,0
manual_20260411_001137_seq_00224,6,0.345391,0
manual_20260411_001137_seq_00224,7,0.461111,0
manual_20260411_001137_seq_00224,8,0.461111,0
manual_20260411_001137_seq_00224,9,0.29174,0
manual_20260411_001137_seq_00224,10,0.293103,0
manual_20260411_001137_seq_00224,11,0.293103,0
manual_20260411_001137_seq_00224,12,0.300852,0
manual_20260411_001137_seq_00224,13,0.300852,0
manual_20260411_001137_seq_00224,14,0.525599,0
manual_20260411_001137_seq_00224,15,0.525599,0
manual_20260411_001137_seq_00225,0,0.289958,0
manual_20260411_001137_seq_00225,1,0.345391,0
manual_20260411_001137_seq_00225,2,0.345391,0
manual_20260411_001137_seq_00225,3,0.461111,0
manual_20260411_001137_seq_00225,4,0.461111,0
manual_20260411_001137_seq_00225,5,0.29174,0
manual_20260411_001137_seq_00225,6,0.293103,0
manual_20260411_001137_seq_00225,7,0.293103,0
manual_20260411_001137_seq_00225,8,0.300852,0
manual_20260411_001137_seq_00225,9,0.300852,0
manual_20260411_001137_seq_00225,10,0.525599,0
manual_20260411_001137_seq_00225,11,0.525599,0
manual_20260411_001137_seq_00225,12,0.383426,0
manual_20260411_001137_seq_00225,13,0.293642,0
manual_20260411_001137_seq_00225,14,0.293642,0
manual_20260411_001137_seq_00225,15,0.500338,0
manual_20260411_001137_seq_00226,0,0.461111,0
manual_20260411_001137_seq_00226,1,0.29174,0
manual_20260411_001137_seq_00226,2,0.293103,0
manual_20260411_001137_seq_00226,3,0.293103,0
manual_20260411_001137_seq_00226,4,0.300852,0
manual_20260411_001137_seq_00226,5,0.300852,0
manual_20260411_001137_seq_00226,6,0.525599,0
manual_20260411_001137_seq_00226,7,0.525599,0
manual_20260411_001137_seq_00226,8,0.383426,0
manual_20260411_001137_seq_00226,9,0.293642,0
manual_20260411_001137_seq_00226,10,0.293642,0
manual_20260411_001137_seq_00226,11,0.500338,0
manual_20260411_001137_seq_00226,12,0.500338,0
manual_20260411_001137_seq_00226,13,0.194969,0
manual_20260411_001137_seq_00226,14,0.194969,0
manual_20260411_001137_seq_00226,15,0.295197,0
manual_20260411_001137_seq_00227,0,0.300852,0
manual_20260411_001137_seq_00227,1,0.300852,0
manual_20260411_001137_seq_00227,2,0.525599,0
manual_20260411_001137_seq_00227,3,0.525599,0
manual_20260411_001137_seq_00227,4,0.383426,0
manual_20260411_001137_seq_00227,5,0.293642,0
manual_20260411_001137_seq_00227,6,0.293642,0
manual_20260411_001137_seq_00227,7,0.500338,0
manual_20260411_001137_seq_00227,8,0.500338,0
manual_20260411_001137_seq_00227,9,0.194969,0
manual_20260411_001137_seq_00227,10,0.194969,0
manual_20260411_001137_seq_00227,11,0.295197,0
manual_20260411_001137_seq_00227,12,0.529882,0
manual_20260411_001137_seq_00227,13,0.529882,0
manual_20260411_001137_seq_00227,14,0.418728,0
manual_20260411_001137_seq_00227,15,0.418728,0
manual_20260411_001137_seq_00228,0,0.383426,0
manual_20260411_001137_seq_00228,1,0.293642,0
manual_20260411_001137_seq_00228,2,0.293642,0
manual_20260411_001137_seq_00228,3,0.500338,0
manual_20260411_001137_seq_00228,4,0.500338,0
manual_20260411_001137_seq_00228,5,0.194969,0
manual_20260411_001137_seq_00228,6,0.194969,0
manual_20260411_001137_seq_00228,7,0.295197,0
manual_20260411_001137_seq_00228,8,0.529882,0
manual_20260411_001137_seq_00228,9,0.529882,0
manual_20260411_001137_seq_00228,10,0.418728,0
manual_20260411_001137_seq_00228,11,0.418728,0
manual_20260411_001137_seq_00228,12,0.306535,0
manual_20260411_001137_seq_00228,13,0.306535,0
manual_20260411_001137_seq_00228,14,0.306187,0
manual_20260411_001137_seq_00228,15,0.306187,0
manual_20260411_001137_seq_00229,0,0.500338,0
manual_20260411_001137_seq_00229,1,0.194969,0
manual_20260411_001137_seq_00229,2,0.194969,0
manual_20260411_001137_seq_00229,3,0.295197,0
manual_20260411_001137_seq_00229,4,0.529882,0
manual_20260411_001137_seq_00229,5,0.529882,0
manual_20260411_001137_seq_00229,6,0.418728,0
manual_20260411_001137_seq_00229,7,0.418728,0
manual_20260411_001137_seq_00229,8,0.306535,0
manual_20260411_001137_seq_00229,9,0.306535,0
manual_20260411_001137_seq_00229,10,0.306187,0
manual_20260411_001137_seq_00229,11,0.306187,0
manual_20260411_001137_seq_00229,12,0.510167,0
manual_20260411_001137_seq_00229,13,0.321384,0
manual_20260411_001137_seq_00229,14,0.321384,0
manual_20260411_001137_seq_00229,15,0.436833,0
manual_20260411_001137_seq_00230,0,0.529882,0
manual_20260411_001137_seq_00230,1,0.529882,0
manual_20260411_001137_seq_00230,2,0.418728,0
manual_20260411_001137_seq_00230,3,0.418728,0
manual_20260411_001137_seq_00230,4,0.306535,0
manual_20260411_001137_seq_00230,5,0.306535,0
manual_20260411_001137_seq_00230,6,0.306187,0
manual_20260411_001137_seq_00230,7,0.306187,0
manual_20260411_001137_seq_00230,8,0.510167,0
manual_20260411_001137_seq_00230,9,0.321384,0
manual_20260411_001137_seq_00230,10,0.321384,0
manual_20260411_001137_seq_00230,11,0.436833,0
manual_20260411_001137_seq_00230,12,0.436833,0
manual_20260411_001137_seq_00230,13,0.220216,0
manual_20260411_001137_seq_00230,14,0.220216,0
manual_20260411_001137_seq_00230,15,0.220798,0
manual_20260411_001137_seq_00231,0,0.306535,0
manual_20260411_001137_seq_00231,1,0.306535,0
manual_20260411_001137_seq_00231,2,0.306187,0
manual_20260411_001137_seq_00231,3,0.306187,0
manual_20260411_001137_seq_00231,4,0.510167,0
manual_20260411_001137_seq_00231,5,0.321384,0
manual_20260411_001137_seq_00231,6,0.321384,0
manual_20260411_001137_seq_00231,7,0.436833,0
manual_20260411_001137_seq_00231,8,0.436833,0
manual_20260411_001137_seq_00231,9,0.220216,0
manual_20260411_001137_seq_00231,10,0.220216,0
manual_20260411_001137_seq_00231,11,0.220798,0
manual_20260411_001137_seq_00231,12,0.220798,0
manual_20260411_001137_seq_00231,13,0.472041,0
manual_20260411_001137_seq_00231,14,0.472041,0
manual_20260411_001137_seq_00231,15,0.343699,0
manual_20260411_001137_seq_00232,0,0.510167,0
manual_20260411_001137_seq_00232,1,0.321384,0
manual_20260411_001137_seq_00232,2,0.321384,0
manual_20260411_001137_seq_00232,3,0.436833,0
manual_20260411_001137_seq_00232,4,0.436833,0
manual_20260411_001137_seq_00232,5,0.220216,0
manual_20260411_001137_seq_00232,6,0.220216,0
manual_20260411_001137_seq_00232,7,0.220798,0
manual_20260411_001137_seq_00232,8,0.220798,0
manual_20260411_001137_seq_00232,9,0.472041,0
manual_20260411_001137_seq_00232,10,0.472041,0
manual_20260411_001137_seq_00232,11,0.343699,0
manual_20260411_001137_seq_00232,12,0.343699,0
manual_20260411_001137_seq_00232,13,0.272634,0
manual_20260411_001137_seq_00232,14,0.184578,0
manual_20260411_001137_seq_00232,15,0.184578,0
manual_20260411_001137_seq_00233,0,0.436833,0
manual_20260411_001137_seq_00233,1,0.220216,0
manual_20260411_001137_seq_00233,2,0.220216,0
manual_20260411_001137_seq_00233,3,0.220798,0
manual_20260411_001137_seq_00233,4,0.220798,0
manual_20260411_001137_seq_00233,5,0.472041,0
manual_20260411_001137_seq_00233,6,0.472041,0
